Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/27/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
East Asia & Pacific,EAS,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.95493286,24.86434583,27.84388664,,27.03444072,28.21210772,26.39064123,28.17176062,28.93564191,27.04402357,29.2214015,30.09355275,29.08580055,29.58000165,27.9118438,25.88560409,25.98612066,28.73201376,28.10692006,27.30569908,26.43575404,27.22295206,25.29507804,25.77010927,28.96978171,28.44990783,,
East Asia & Pacific,EAS,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Taxes on exports (current LCU),GC.TAX.EXPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.15238679,13.63909842,16.20016864,13.77851504,13.23404078,13.035762,13.3389218,13.93779255,14.19354454,16.30593271,16.35877058,16.13377189,,,
East Asia & Pacific,EAS,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Social contributions (% of revenue),GC.REV.SOCL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,48.32502854,430.6435726,400.233282,52.34027399,38.51283148,53.47298637,37.32933601,45.59147797,46.00722087,45.29388353,59.5648883,71.15938383,64.51871346,60.01259907,78.75022077,43.9823867,38.71122586,42.10525246,49.16700702,42.78369484,46.05442003,88.25494086,71.00853671,65.34872411,97.62669861,78.37416695,94.637748,79.79613094,92.2938006,89.06515737,100.6962016,127.1098205,178.8466499,128.120884,118.5305389,125.6640595,86.60839955,107.2937576,107.8664327,221.9354518,137.929811,111.9163677,126.8963789,
East Asia & Pacific,EAS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,9.839614817,13.37541265,12.34908324,16.9808964,13.43851278,13.77481225,17.75833511,12.32760982,18.58786061,19.92614959,25.9773021,47.00130855,71.77171829,76.88560568,94.59059405,58.13461112,33.95717219,22.81787635,30.98778187,37.67614665,26.68195012,33.07840397,46.44706201,42.98572014,67.80801994,66.34389673,48.38080307,51.30948997,56.32302547,69.43402845,77.96041426,101.3794114,168.3958021,108.4160867,120.3651059,111.6299452,88.64612762,65.22801376,89.60416646,101.2731473,237.0758493,129.0217266,125.3066691,105.0797518,
East Asia & Pacific,EAS,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,61867610000,94157480000,1.04638E+11,1.95325E+11,1.73104E+11,2.05587E+11,2.88876E+11,1.93817E+11,3.12817E+11,3.57912E+11,4.9038E+11,1.24359E+12,2.29757E+12,2.99536E+12,3.82833E+12,2.45419E+12,1.62742E+12,1.19299E+12,1.86635E+12,2.51227E+12,2.19237E+12,2.61605E+12,3.51303E+12,2.914E+12,4.39355E+12,5.43555E+12,3.68642E+12,3.97005E+12,4.78876E+12,6.61888E+12,7.91901E+12,1.09086E+13,2.02509E+13,1.51435E+13,1.73238E+13,1.87183E+13,1.7222E+13,1.3446E+13,1.88116E+13,2.18925E+13,5.10142E+13,2.86606E+13,2.96536E+13,2.69578E+13,
East Asia & Pacific,EAS,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,2853,2764,2722,2635,2992,3356,3218,3202,3248,3605,4013,4197,4667,4804,4931,4906,5042,5323,5602,6150,6518,7063,7628,7772,7945,9175,9625,10495,11074,11667,12095,12378,12828,13279,13464,14151,14716,14875,16175,16607,17201,17698,18529,19025,
East Asia & Pacific,EAS,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,4.567061598,28.66907507,37.19166481,36.77027559,34.47352387,41.75897689,44.57710998,61.09288172,81.1537576,100.2492768,113.2462509,124.0273728,82.36267629,76.86729324,57.5875745,74.51550446,77.66913146,68.35001161,70.36323477,52.03983197,65.97641629,103.3754439,70.7409242,63.80248239,60.70196226,71.18335736,75.65988025,86.60843678,102.9446147,133.4056781,60.95503471,92.6494378,95.07510873,70.88021089,75.77442988,82.73064663,90.23482614,100.4318311,95.31297863,112.2876398,84.65877721,
East Asia & Pacific,EAS,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,47128750000,3.69291E+11,5.06141E+11,5.65634E+11,5.10636E+11,6.62054E+11,7.55772E+11,1.09365E+12,2.0244E+12,3.01961E+12,4.15595E+12,4.96691E+12,3.4405E+12,3.64901E+12,2.98034E+12,4.32971E+12,4.99186E+12,5.06339E+12,4.957E+12,3.43563E+12,3.79361E+12,6.6981E+12,4.93888E+12,4.00495E+12,3.80231E+12,6.05223E+12,7.21236E+12,8.79746E+12,1.1077E+13,1.6043E+13,8.51415E+12,1.33348E+13,1.59424E+13,1.37705E+13,1.57381E+13,1.73686E+13,1.95063E+13,2.1611E+13,2.11726E+13,2.65726E+13,2.17188E+13,
East Asia & Pacific,EAS,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,0.113409796,0.10859027,0.127851831,0.185441615,0.203117024,0.256768696,0.254166277,0.219945684,,,,,,,0.200104567,0.187691621,0.174662318,0.187113706,0.191765604,0.21517188,0.28789006,0.227762825,0.223909995,0.239637692,0.286058084,0.332336133,0.3551061,0.367088704,0.374871751,0.393105824,0.417514299,0.422599649,0.414414532,0.417719869,0.4009937,0.399883612,0.42710759,0.499260995,0.582806785,0.534098827,0.492273208,0.459716711,
East Asia & Pacific,EAS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,180320037.8,176840278.8,337134833.8,438694963.7,475419529,473330181.1,526952407.6,1071561356,1388102078,1747324865,2637492679,3201446739,4398269515,4881741283,4517093619,4533853834,5368573399,6193722005,7707802855,8089369250,8654402913,9962146466,10166173545,10617677683,12725846067,14879962874,15987654407,20286624633,14769141504,16247021751,18737386767,20823552929,25323639173,29924043784,34683608119,37634593329,41817155532,49526657386,58118497054,58823850402,68803884559,76729231077,81943350687,88356963840,1.06058E+11,1.22742E+11,1.16253E+11,1.14124E+11,1.15675E+11,
East Asia & Pacific,EAS,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32681185494,34446604532,36937470272,39079846372,43335320349,,,,,,
East Asia & Pacific,EAS,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54277460168,55856296502,66979851266,82949747444,86897267020,1.06747E+11,1.27247E+11,1.16503E+11,1.28417E+11,1.51519E+11,1.53665E+11,1.61775E+11,1.53069E+11,1.46522E+11,1.44726E+11,1.47024E+11,1.52744E+11,
East Asia & Pacific,EAS,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,91840014.71,98560015.78,88480014.17,62720010.04,40320006.46,125440020.1,188160030.1,310240049.7,473760075.9,334880053.6,464800074.4,843229248.3,742366523.9,-466250266.9,-514444055.5,502969453.9,-68985054.77,-830108959.3,-744712413.1,737002513.1,8526901841,6607652982,3455814094,7233410331,-3781900268,867405563,-14791175284,-39525591748,8408787880,10160592188,-10578827903,49509604377,13987466343,40716424544,62394874582,61110742213,63346047439,42162787132,26880062756,1.92131E+11,63183180748,57621773757,-10420909534,1.36392E+11,1.0688E+11,1.85033E+11,1.56838E+11,1.29091E+11,-89810218472,1.22457E+11,1.44936E+11,10785918535,1.38811E+11,2.2684E+11,1.20312E+11,-19417402868,14803221510,97990303519,-12632597450,
East Asia & Pacific,EAS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.616218667,0.645655439,0.600892809,0.338965616,0.504785127,0.446389424,0.400225754,0.292443442,0.296144227,0.2890192,0.335014907,0.454809158,0.436962428,0.440744204,0.28893623,0.313599322,0.447093507,0.587536648,0.594654581,0.525774964,0.70962327,0.510933114,0.6513899,0.919079176,0.992334475,1.08102075,1.178863662,1.427499056,1.43119011,1.695077367,2.118719353,1.65822484,1.446450943,1.473944337,2.064550273,1.841200485,2.638837269,3.247824047,2.739510521,1.97544146,2.932720006,2.850634775,2.450262679,2.775341778,2.882170335,2.837296648,2.386873252,2.308871443,2.150526081,
East Asia & Pacific,EAS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,1906973498,2243066837,2650359016,2014579663,3526963191,3396393572,3451096413,3025173436,4079689977,4786996830,5994729554,9003513279,8478001554,9088217944,6373890831,7345292504,13716528643,21165629534,25777793320,23719766551,33598234784,27432868643,38085202472,59909171767,72330550087,89651923009,94205553535,1.09179E+11,98138366521,1.29582E+11,1.75124E+11,1.2748E+11,1.12945E+11,1.26642E+11,1.98735E+11,1.89038E+11,2.87897E+11,3.96075E+11,3.87303E+11,2.87564E+11,4.97017E+11,5.60386E+11,5.16716E+11,5.90732E+11,6.31206E+11,6.17391E+11,5.35936E+11,5.52078E+11,5.57671E+11,
East Asia & Pacific,EAS,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.90934402,40.05523474,38.8068771,39.08821602,38.82969201,37.50543539,37.60731525,27.16065479,22.5493339,21.90305673,23.55153604,23.06306647,23.59458786,24.75011861,27.19186014,27.69435818,27.81897923,26.93856825,26.13821051,25.34785015,28.12506995,30.32331788,28.79100524,29.87058778,31.27017241,29.49000809,29.66590354,30.69090235,30.59615526,31.36253592,
East Asia & Pacific,EAS,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.38718428,25.99841925,24.92570792,23.1556339,22.22286697,21.84819261,24.26846328,25.10340693,21.55003836,24.57646019,26.08715412,26.24181177,25.29523756,24.54113601,29.70367923,29.49196251,31.12263889,30.52171056,30.95060348,31.87366948,25.74315443,29.41590956,24.74825133,24.73100383,22.8117371,21.94888041,21.05965155,18.6865715,19.00811775,18.47272584,
East Asia & Pacific,EAS,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.58834E+11,8.47631E+11,9.54241E+11,1.06297E+12,1.17163E+12,1.40337E+12,1.74537E+12,1.88926E+12,1.90938E+12,1.74046E+12,1.82405E+12,2.15596E+12,1.96951E+12,2.06954E+12,2.52003E+12,3.13541E+12,3.63348E+12,4.26584E+12,5.03778E+12,5.71231E+12,4.76035E+12,6.05415E+12,7.15473E+12,7.50655E+12,7.74543E+12,8.0191E+12,7.4593E+12,7.27649E+12,8.09162E+12,8.70514E+12,
East Asia & Pacific,EAS,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,5588072.901,839589.8547,3000000,2532747.871,23857827.85,5079589.732,6156000.124,8643221.186,4772285.66,7110374.95,18265845.47,12318347.2,45132374.65,196023983.5,203749388,226352318.3,272195474.4,328863695.7,411793115.1,610806374.7,7243205630,8074678669,8233792583,9288495218,11661418009,12217133779,12281694062,14864693417,19444784739,21727246707,24226325874,27629998125,31593100239,28543246600,34468916981,38806273390,41641819578,42193418779,49495923638,54795024705,56692006116,64438749104,69609550057,
East Asia & Pacific,EAS,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63903E+11,3.13495E+11,2.84252E+11,2.91329E+11,3.27467E+11,3.27907E+11,3.54244E+11,3.33437E+11,4.28163E+11,4.62131E+11,5.21726E+11,6.39691E+11,7.36158E+11,6.46722E+11,7.43264E+11,9.11189E+11,9.60715E+11,1.00804E+12,1.08137E+12,1.04962E+12,1.06203E+12,1.12928E+12,1.22483E+12,
East Asia & Pacific,EAS,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,,2.59453E+11,2.73251E+11,3.01504E+11,2.90284E+11,3.22132E+11,4.25538E+11,5.21666E+11,5.73368E+11,6.32101E+11,7.15448E+11,7.93003E+11,8.72369E+11,1.04042E+12,1.30402E+12,1.40599E+12,1.37929E+12,1.26427E+12,1.33453E+12,1.59204E+12,1.42667E+12,1.52012E+12,1.96077E+12,2.42589E+12,2.81815E+12,3.3003E+12,3.81796E+12,4.37168E+12,3.57953E+12,4.66023E+12,5.51604E+12,5.79282E+12,5.94265E+12,6.05235E+12,5.56171E+12,5.33911E+12,5.95954E+12,6.44804E+12,
East Asia & Pacific,EAS,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.955476528,3.742066842,4.115396337,4.384275753,4.269648797,4.174048823,3.826722774,4.635112164,4.551726951,5.157719174,6.215518878,6.579596309,5.592992783,5.938092349,5.97447359,5.721007711,5.842477222,6.257346072,6.897486929,7.478002085,7.6291926,7.823461273,7.992294765,
East Asia & Pacific,EAS,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,3.09732E+11,3.23296E+11,3.50796E+11,3.37336E+11,3.75745E+11,4.89222E+11,5.98463E+11,6.62948E+11,7.37118E+11,8.31275E+11,9.27789E+11,1.02956E+12,1.23458E+12,1.53851E+12,1.66931E+12,1.69273E+12,1.54844E+12,1.62593E+12,1.91994E+12,1.75459E+12,1.87432E+12,2.29421E+12,2.85405E+12,3.28028E+12,3.82203E+12,4.45766E+12,5.10784E+12,4.22626E+12,5.4035E+12,6.42723E+12,6.75354E+12,6.95069E+12,7.13372E+12,6.61134E+12,6.40114E+12,7.08888E+12,7.67293E+12,
East Asia & Pacific,EAS,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94684E+11,2.25182E+11,2.80577E+11,3.52313E+11,4.43459E+11,5.79655E+11,6.0399E+11,5.33702E+11,6.50173E+11,7.26967E+11,7.52458E+11,7.94152E+11,8.84699E+11,8.47256E+11,8.74626E+11,1.00045E+12,1.02962E+12,
East Asia & Pacific,EAS,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.57431787,32.31948726,33.5469286,35.32286425,36.5061169,37.63306033,32.4335638,43.3851595,52.5978677,49.73907379,46.11424966,46.55353839,47.05852728,46.95659431,38.49690637,38.3198661,35.95469086,36.40231385,36.39466632,37.23828166,40.23669722,34.32389566,40.77275993,39.57892945,39.6108549,41.59186284,41.63428336,42.85275795,40.34763357,16.3852133,
East Asia & Pacific,EAS,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.909149774,2.518478722,2.873164454,2.296297853,2.477439094,2.137777887,2.208630395,2.62711399,2.50106671,2.539078335,2.78158994,2.855256158,3.055600045,3.495876016,3.828525325,3.947561249,4.327694757,4.488930193,4.728084753,5.468604513,6.019190191,6.360690642,,
East Asia & Pacific,EAS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10195526578,11149690100,13827528575,17439290993,21537774040,21660881840,27096586795,34333033946,39613568190,43075736338,48577500170,54497377326,60606228560,,,
East Asia & Pacific,EAS,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,66080009.46,84004090.72,175469924.9,271475074.1,327298767.1,340161996.3,351610346.8,492962863.3,613105634.6,711673497.5,840537884.9,950532382.1,1011748823,989538796,989252030.1,616597085.4,665429633.6,896060620.8,1307378525,2139769215,2454583258,3724628413,3798717569,3791817907,4040195592,6493892578,8957229536,9691410095,9261394406,8272881930,8947145435,9923062000,15625421372,15952453669,19364964944,20475599495,24574623918,28178062501,30678726425,32260516435,37313470780,41742473287,42181869125,41798375205,47607669034,63116067877,66752399036,65052892097,69063253474,
East Asia & Pacific,EAS,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32718286192,32094350578,35827296044,39422175370,41368672500,46598024769,53777242835,55467241906,63174667800,74556179244,80320627955,80182384230,88819436348,1.04732E+11,1.05571E+11,1.34105E+11,,
East Asia & Pacific,EAS,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.616218667,0.645655439,0.568974847,0.283850446,0.460325321,0.412911162,0.367245585,0.263678584,0.272077995,0.243071446,0.267743345,0.34804482,0.346502139,0.342840815,0.158820807,0.239094927,0.358869802,0.455150129,0.418959967,0.255317469,0.366287781,0.259509301,0.472525672,0.438395773,0.435933048,0.469062541,0.962167849,1.006088792,0.885603284,0.91358372,1.633454754,1.376571479,0.956571097,1.096445379,1.31378063,0.939148552,1.907080628,2.229651388,2.28281975,1.761904603,2.129955936,1.882892768,1.799745537,2.042738274,2.529979301,2.32603626,2.516328413,2.260797537,1.763722127,
East Asia & Pacific,EAS,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,,,,,,,,,1906973498,2243066837,2509559016,1687807102,3216729483,3142513467,3167620237,2727944645,3748615655,4026019531,4791634306,6894231059,6725580949,7069369788,3498964511,5596422427,11009618623,16395683303,18161614620,11569592831,17487239279,14048449811,27661726193,28621240098,31854286876,39097805251,77216369792,77554162446,61227564936,70007575143,1.35016E+11,1.05846E+11,74666393870,94098302306,1.26488E+11,96466067837,2.07474E+11,2.71609E+11,3.21393E+11,2.55476E+11,3.59989E+11,3.68993E+11,3.77648E+11,4.33281E+11,5.5258E+11,5.05228E+11,5.64211E+11,5.40598E+11,4.57543E+11,
East Asia & Pacific,EAS,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.54695033,23.62024873,24.39280161,26.01994096,25.58554581,25.34015668,26.00122577,24.59221433,25.43109197,24.74964974,22.16671227,21.67720167,20.58598747,23.17139933,25.15282747,23.66946473,25.62428918,26.71882737,32.12547751,34.56323805,35.04667447,34.15813172,34.06258222,
East Asia & Pacific,EAS,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.41002171,30.07308553,26.90481502,27.56006533,29.8202446,29.69720791,28.74496903,30.47376167,31.87603374,32.6639886,32.88526625,33.00409275,33.29115182,28.92296723,32.39208624,30.19993774,29.56677237,28.09095839,25.23365238,23.64587226,22.15179721,23.01996693,23.2956754,
East Asia & Pacific,EAS,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53182E+11,8.34835E+11,9.35943E+11,1.04066E+12,1.17477E+12,1.38149E+12,1.74924E+12,1.88825E+12,1.81369E+12,1.51437E+12,1.62357E+12,1.95863E+12,1.81455E+12,1.87758E+12,2.27531E+12,2.83882E+12,3.31167E+12,3.80047E+12,4.40419E+12,5.13869E+12,4.26087E+12,5.49399E+12,6.77877E+12,7.15353E+12,7.42814E+12,7.56571E+12,6.79781E+12,6.63681E+12,7.45753E+12,8.27821E+12,
East Asia & Pacific,EAS,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,12512715.44,14011801.03,36014106.07,38910772.33,62313610.56,211103759,194342794.7,226684075.8,242574882.9,341982192.9,388708592.2,545556873.8,675734863.6,938852678.6,2102335958,2411399951,2677814928,2852085543,2737131673,3283630751,5911931553,16333740798,16790411330,15938322678,20442199148,24079795019,24666966625,26434006663,30165354339,37938411974,42299013371,44932383405,49952582848,58979207244,59274293309,70782363239,76032508395,84206845725,87129473287,90186146114,82918624715,83361724224,90147628779,97210930219,
East Asia & Pacific,EAS,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29636E+11,1.47925E+11,1.63502E+11,1.94002E+11,2.24014E+11,2.66626E+11,3.47301E+11,3.711E+11,3.79229E+11,3.30371E+11,3.45205E+11,3.7522E+11,3.67275E+11,3.85764E+11,4.16121E+11,5.0816E+11,5.56569E+11,6.14625E+11,7.20075E+11,8.27727E+11,7.23787E+11,8.10209E+11,9.93295E+11,1.08725E+12,1.14874E+12,1.29574E+12,1.26211E+12,1.27361E+12,1.37098E+12,1.46931E+12,
East Asia & Pacific,EAS,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,,2.65457E+11,2.74556E+11,2.77607E+11,2.8327E+11,2.89749E+11,3.56802E+11,4.63614E+11,5.2958E+11,5.8324E+11,6.60839E+11,7.32036E+11,8.33151E+11,9.78688E+11,1.21768E+12,1.31683E+12,1.2426E+12,1.00135E+12,1.09137E+12,1.37346E+12,1.2563E+12,1.31439E+12,1.66804E+12,2.09322E+12,2.42309E+12,2.79452E+12,3.17947E+12,3.80041E+12,3.05727E+12,4.0709E+12,5.07121E+12,5.36696E+12,5.47149E+12,5.47558E+12,4.71766E+12,4.51396E+12,5.13567E+12,5.78294E+12,
East Asia & Pacific,EAS,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.967003938,4.110370936,4.276770599,4.318301535,3.877742146,4.04232196,4.40704679,4.767059277,4.659618561,4.388932005,5.262516214,5.332047226,5.34253905,5.65345611,6.575445007,6.046268445,5.95216727,6.048501481,5.460209701,4.358134657,4.829023599,4.751364748,4.755242547,
